"parsimony","norm_pars","method","gene","tree"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
4,0.4,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
10,1,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
5,0.5,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
7,0.7,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
3,0.3,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
9,0.9,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
6,0.6,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
8,0.8,"NP_Canu","Col156","cgMLST"
